NAME,ISIN,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
VALLOUREC,FR0013506730,2558294,1674407.0,2055506.0,2173489.0,2759561.0,3019959.0,3897823.0,5148272.0,7213820.0,8906012.0,8273343.0,6103363.0,6082517.0,7012803.0,7131281.0,7597052.0,6467201.0,4238529.0,3168980.0,4609674.0,4452286.0,4575364.0,3899180.0,3939288.0,5220828.0,5501143.0
EUROFINS SCIEN.,FR0014000MR3,17019,31499.0,47443.0,110405.0,174889.0,214435.0,225213.0,278613.0,479016.0,713252.0,813270.0,875040.0,921373.0,1097678.0,1397816.0,1669095.0,1599889.0,2173160.0,2711061.0,3652954.0,4293838.0,5002693.0,6540482.0,7688824.0,7176915.0,7008157.0
DASSAULT SYSTEMES,FR0014003TT8,466614,493688.0,589779.0,648691.0,837731.0,959597.0,1022076.0,1116943.0,1507118.0,1825794.0,1715563.0,1710705.0,2117903.0,2361113.0,2715852.0,2813833.0,2602838.0,3164284.0,3265731.0,3968397.0,3948904.0,4405588.0,5354036.0,5562685.0,6057624.0,6402288.0
MICHELIN,FR001400AJ45,14093317,13463574.0,14358627.0,13715970.0,16930772.0,19539469.0,20130662.0,18633389.0,21327223.0,24463348.0,21088816.0,20242561.0,24229732.0,27436192.0,28752651.0,27574194.0,22182684.0,23624134.0,22344859.0,26996838.0,25014799.0,26461818.0,24615194.0,27234851.0,30569865.0,30490314.0
SPEEDY HIRE,GB0000163088,435103,510493.0,496901.0,453847.0,234365.0,294841.0,349665.0,396213.0,568765.0,758486.0,754650.0,643145.0,553643.0,537618.0,528546.0,559216.0,568543.0,529825.0,443769.0,516568.0,503093.0,525044.0,452392.0,483210.0,496013.0,548586.0
ANGLO-EASTERN PLTNS.,GB0000365774,14750,19339.0,16972.0,16663.0,33671.0,54474.0,66562.0,61752.0,83773.0,123561.0,139876.0,149549.0,195551.0,256981.0,234001.0,211298.0,233061.0,186592.0,227638.0,311244.0,244600.0,221655.0,285737.0,426749.0,436029.0,375844.0
ANTOFAGASTA,GB0000456144,182529,142768.0,738692.0,754605.0,933282.0,1208291.0,1936171.0,2347619.0,4103516.0,3701171.0,2637704.0,2949425.0,4775954.0,5993724.0,6644938.0,6249043.0,4907251.0,3224249.0,3348507.0,5064024.0,4615010.0,5021557.0,5447230.0,7355106.0,5710216.0,6407730.0
ASHTEAD GROUP,GB0000536739,331796,407001.0,441988.0,827285.0,922570.0,954551.0,933334.0,1047847.0,1623321.0,1931170.0,1522854.0,1344331.0,1475628.0,1729521.0,2044622.0,2618856.0,2877980.0,3502809.0,3756745.0,5061280.0,5558409.0,6513370.0,6705319.0,7538849.0,9163904.0,10784480.0
BRAEMAR,GB0000600931,15490,16515.0,17639.0,17037.0,35573.0,48267.0,63944.0,101592.0,174186.0,200706.0,181811.0,180153.0,208662.0,190579.0,237591.0,214007.0,192537.0,232777.0,186155.0,189057.0,142962.0,155120.0,159773.0,119506.0,148130.0,200084.0
BARRATT REDROW,GB0000811801,1459084,1603840.0,1826999.0,2305529.0,3259267.0,4424522.0,4696893.0,4367045.0,4834108.0,6805212.0,4661236.0,2965883.0,3287696.0,3350154.0,3645648.0,4787191.0,5295203.0,5878619.0,5190851.0,6694139.0,6510886.0,6336371.0,5006651.0,6175912.0,6971445.0,5543081.0
BELLWAY,GB0000904986,728924,801930.0,927094.0,996159.0,1383061.0,1900045.0,2145327.0,2074565.0,2579175.0,2639016.0,1308689.0,1133307.0,1313920.0,1486974.0,1645821.0,2146491.0,2466561.0,2924471.0,2864298.0,3796114.0,4049214.0,4226546.0,3300296.0,4305723.0,4282886.0,3625746.0
BALFOUR BEATTY,GB0000961622,5734747,3497669.0,3368987.0,3859724.0,5059200.0,5839630.0,6527556.0,6679830.0,8839614.0,12556000.0,12171341.0,14008079.0,14881962.0,15069820.0,17109439.0,14336983.0,11089942.0,10073619.0,8605633.0,9601133.0,8606284.0,9461925.0,10044321.0,9745386.0,9162429.0,10096358.0
TED BAKER DEAD - DELIST.24/10/22,GB0001048619,44944,58406.0,68694.0,87663.0,114547.0,164127.0,197287.0,205134.0,247533.0,276191.0,224923.0,255922.0,302441.0,342261.0,399575.0,527773.0,591694.0,660715.0,660042.0,821386.0,801007.0,815744.0,483114.0,579473.0,514316.0,540931.0
BOOT (HENRY),GB0001110096,282018,325617.0,328737.0,326757.0,286537.0,195678.0,157167.0,176158.0,280307.0,242308.0,285357.0,182296.0,212601.0,181878.0,161967.0,252137.0,224730.0,255188.0,381375.0,567080.0,515095.0,491266.0,305270.0,312034.0,410044.0,453975.0
BRITISH LAND,GB0001367019,586583,602712.0,727292.0,617923.0,730973.0,877515.0,980533.0,1055681.0,1182030.0,1281621.0,783822.0,730598.0,473722.0,568253.0,548017.0,608236.0,705335.0,822691.0,785607.0,849609.0,1035245.0,945804.0,754903.0,562910.0,550058.0,733890.0
TULLOW OIL,GB0001500809,5537,8709.0,11129.0,108187.0,183802.0,244529.0,420226.0,775104.0,1140357.0,1241236.0,1019076.0,910979.0,1138218.0,2272999.0,2311004.0,2769876.0,2052634.0,1525976.0,921794.0,1892158.0,2081147.0,1799143.0,1250379.0,1404245.0,2048060.0,1796535.0
XAAR,GB0001570810,2464,23949.0,33246.0,33857.0,50380.0,53999.0,66188.0,74462.0,83150.0,92923.0,61906.0,65821.0,88103.0,109057.0,135519.0,224814.0,166639.0,135385.0,119554.0,139022.0,82423.0,63912.0,65860.0,80180.0,87411.0,89196.0
WETHERSPOON (JD),GB0001638955,308882,428781.0,540248.0,765807.0,1088092.0,1421151.0,1495243.0,1415083.0,1732785.0,1728761.0,1379132.0,1524607.0,1665373.0,1771466.0,1969330.0,2100018.0,2244967.0,2259222.0,1996813.0,2345735.0,2274207.0,2409418.0,1043274.0,1554604.0,2220695.0,2526353.0
CAMELLIA,GB0001667087,389942,371530.0,370333.0,254358.0,288086.0,322713.0,333512.0,265910.0,316295.0,314455.0,280748.0,360246.0,404783.0,391823.0,410666.0,411939.0,364680.0,373397.0,320582.0,414115.0,401903.0,377157.0,399687.0,375093.0,356937.0,343956.0
BREWIN DOLPHIN DEAD - DELIST.28/09/22,GB0001765816,99584,136120.0,212819.0,199333.0,172168.0,186671.0,226485.0,251838.0,342076.0,406388.0,304239.0,332151.0,404257.0,419068.0,423231.0,466527.0,443479.0,424965.0,350971.0,422675.0,426636.0,438757.0,496104.0,549725.0,499086.0,524913.0
CASTINGS,GB0001795680,109381,99329.0,81760.0,78317.0,92880.0,112896.0,118671.0,128666.0,156136.0,180693.0,151373.0,93323.0,127741.0,198033.0,192640.0,209384.0,206349.0,192107.0,155815.0,170320.0,181404.0,200659.0,147247.0,193096.0,197488.0,286385.0
DIPLOMA,GB0001826634,432400,152785.0,129936.0,122681.0,123379.0,143543.0,187488.0,193762.0,252560.0,273218.0,253858.0,250312.0,295673.0,366031.0,408579.0,468063.0,466865.0,483476.0,475591.0,627350.0,629320.0,704760.0,738981.0,1065470.0,1216373.0,1516159.0
VISTRY GROUP,GB0001859296,383876,441667.0,445782.0,506173.0,752815.0,883840.0,1043708.0,907346.0,1176691.0,1079090.0,415965.0,440400.0,481190.0,578150.0,667320.0,911534.0,1235657.0,1370916.0,1311174.0,1427430.0,1376948.0,1463044.0,2486686.0,3192138.0,3278048.0,4502119.0
TCLARKE DEAD - DELIST.26/06/24,GB0002015021,93653,122465.0,143769.0,186062.0,234992.0,264668.0,292195.0,337263.0,367088.0,376418.0,329625.0,277813.0,288482.0,291754.0,304368.0,355924.0,347324.0,351092.0,346314.0,432023.0,423957.0,432922.0,318294.0,442615.0,511626.0,620207.0
CLARKSON,GB0002018363,46453,42859.0,53211.0,60098.0,58248.0,108433.0,163049.0,201770.0,231875.0,336717.0,368779.0,276438.0,326449.0,308888.0,276678.0,324611.0,363202.0,437127.0,380497.0,449793.0,437968.0,469668.0,491647.0,599851.0,725164.0,807658.0
GENUS,GB0002074580,,,195466.0,229937.0,267899.0,340394.0,338196.0,319018.0,452694.0,461966.0,392942.0,430693.0,489191.0,513650.0,537182.0,589874.0,593886.0,562414.0,524691.0,660251.0,610379.0,673320.0,777412.0,771025.0,795542.0,850226.0
RATHBONES GROUP,GB0002148343,100843,114302.0,129289.0,133834.0,156621.0,169911.0,205130.0,235112.0,321745.0,385723.0,262741.0,198863.0,219767.0,245435.0,259993.0,306351.0,331993.0,344519.0,337535.0,438956.0,441747.0,496527.0,545085.0,634388.0,614172.0,856289.0
CRANSWICK,GB0002318888,242765,215520.0,229980.0,271920.0,399541.0,461017.0,523559.0,681844.0,928949.0,1126632.0,875780.0,1038345.0,1239152.0,1219133.0,1327627.0,1541159.0,1515896.0,1522187.0,1362442.0,1914227.0,1905863.0,1925119.0,2510119.0,2652039.0,2560172.0,3107854.0
REA HOLDINGS,GB0002349065,48470,37996.0,20386.0,2020.0,20940.0,25459.0,29946.0,26016.0,35132.0,55647.0,63763.0,79111.0,119106.0,145675.0,122841.0,115683.0,116749.0,85973.0,73286.0,106881.0,102847.0,126422.0,147709.0,188959.0,203377.0,179048.0
DIAGEO,GB0002374006,16178542,15787205.0,14748999.0,14963137.0,10865856.0,11873238.0,12323817.0,12121880.0,14424705.0,15041568.0,13070084.0,14784046.0,15940586.0,16465056.0,17341836.0,18460197.0,15612025.0,15235715.0,14046461.0,16879724.0,16269432.0,17025771.0,15682756.0,18695120.0,20314915.0,20596161.0
ELEMENTIS,GB0002418548,875286,850728.0,838666.0,554677.0,595517.0,680213.0,726072.0,695315.0,779943.0,582167.0,590077.0,568990.0,728384.0,750202.0,746312.0,812890.0,733157.0,644736.0,609753.0,834550.0,801686.0,883640.0,797868.0,866552.0,717332.0,722788.0
BAE SYSTEMS,GB0002634946,11538312,11197310.0,14098587.0,12763630.0,13180032.0,15494141.0,16967169.0,19182967.0,24296625.0,27785927.0,24562211.0,31874090.0,33993586.0,28206309.0,26097548.0,27647670.0,23556967.0,24314283.0,22113853.0,25435505.0,21821873.0,23683923.0,26458646.0,26414841.0,25530858.0,29150976.0
DERWENT LONDON,GB0002652740,47025,50398.0,56272.0,66211.0,75888.0,88490.0,93091.0,86175.0,123916.0,220788.0,177391.0,196025.0,195128.0,202381.0,199893.0,350842.0,318622.0,355003.0,250102.0,351088.0,302530.0,315829.0,371000.0,339099.0,329554.0,337387.0
DEVRO DEAD - DELIST.14/04/23,GB0002670437,432351,384144.0,335449.0,180166.0,225270.0,269977.0,277987.0,265518.0,302403.0,303418.0,269807.0,344812.0,381941.0,361465.0,378538.0,397894.0,354652.0,333422.0,299699.0,356641.0,328736.0,323462.0,339843.0,341535.0,315022.0,331324.0
BIG YELLOW GROUP,GB0002869419,,288.0,1963.0,5893.0,19456.0,35910.0,53073.0,66285.0,90742.0,107646.0,85918.0,90064.0,96610.0,100643.0,108671.0,115411.0,118408.0,136974.0,137628.0,156875.0,156648.0,165065.0,179606.0,204636.0,220884.0,245780.0
BRITISH AMERICAN TOBACCO,GB0002875804,11666115,14423114.0,15953357.0,16053007.0,17299200.0,19527015.0,20080770.0,16233884.0,19231627.0,19453450.0,17859944.0,22227696.0,23980971.0,24442823.0,23852091.0,25017994.0,21329513.0,18979828.0,18336225.0,28170357.0,31773457.0,33480955.0,35378849.0,34754305.0,33213655.0,34462521.0
TOWN CENTRE SECURITIES,GB0003062816,48075,49452.0,52635.0,31889.0,40211.0,45163.0,44954.0,42027.0,50693.0,50830.0,40844.0,38737.0,36926.0,34756.0,34784.0,38089.0,34734.0,31746.0,34861.0,42498.0,39298.0,40618.0,31464.0,32503.0,39225.0,44400.0
RS GROUP,GB0003096442,1085342,1076487.0,1112862.0,1115565.0,1213555.0,1380377.0,1436473.0,1377399.0,1682620.0,1745529.0,1427823.0,1460726.0,1754222.0,1976823.0,1958729.0,2073083.0,1914633.0,1848592.0,1704097.0,2261736.0,2326447.0,2524689.0,2585884.0,3115899.0,3366163.0,3752819.0
SPECTRIS,GB0003308607,428561,437646.0,678160.0,766721.0,799843.0,1049323.0,1145820.0,1141856.0,1348499.0,1297932.0,1159673.0,1231691.0,1453231.0,1755871.0,1932663.0,1970618.0,1791887.0,1723595.0,1672896.0,2117913.0,2081128.0,2111563.0,1834001.0,1748270.0,1594207.0,1830557.0
FISHER(JAMES)& SONS,GB0003395000,102205,108315.0,89539.0,95388.0,116053.0,142647.0,146918.0,159137.0,232633.0,353506.0,344142.0,390477.0,432391.0,488291.0,570531.0,678186.0,679074.0,634298.0,579223.0,701621.0,728434.0,798435.0,711255.0,668591.0,574198.0,626775.0
FIRST GROUP,GB0003452173,1302607,2337715.0,2623717.0,2864299.0,3650131.0,4341020.0,4773194.0,4983498.0,6639265.0,7305239.0,8408701.0,9889510.0,10279285.0,10342208.0,10614730.0,11396794.0,9706447.0,8039342.0,6640247.0,8135003.0,8990804.0,9516913.0,5781867.0,5960355.0,5601944.0,5999457.0
GAMES WORKSHOP,GB0003718474,106248,115367.0,113995.0,143219.0,187838.0,264149.0,281269.0,213721.0,222411.0,216083.0,172293.0,198716.0,199812.0,199577.0,213160.0,209228.0,182476.0,170749.0,166252.0,272140.0,307404.0,361889.0,422951.0,511491.0,516190.0,621343.0
GO-AHEAD GROUP DEAD - DELIST.11/10/22,GB0003753778,678809,774839.0,775639.0,806085.0,1685721.0,2179730.0,2303953.0,2339072.0,3354798.0,3766412.0,3528820.0,3340882.0,3594970.0,3752852.0,3958442.0,4336671.0,4413840.0,4810859.0,4241161.0,4990618.0,4609175.0,4992838.0,5435435.0,5122349.0,3949008.0,4153364.0
HALMA,GB0004052071,350273,346202.0,341262.0,378804.0,425413.0,536387.0,540765.0,489203.0,665719.0,728100.0,631915.0,713818.0,783330.0,871975.0,938953.0,1072524.0,1044786.0,1107863.0,1081788.0,1424163.0,1498876.0,1654963.0,1788570.0,1944477.0,1997984.0,2435101.0
STANDARD CHARTERED,GB0004082847,8102379,7338745.0,8206880.0,7925563.0,7496751.0,7563891.0,7825022.0,11156783.0,17679048.0,20866297.0,18666946.0,20694559.0,22111590.0,24105110.0,26324014.0,26832290.0,22948244.0,19653613.0,17966203.0,22477510.0,23127216.0,25102224.0,22223059.0,18551947.0,24173441.0,38391671.0
HAYS,GB0004161021,2489044,2982240.0,3199295.0,3630315.0,3956621.0,3439674.0,2752991.0,3008970.0,3822291.0,4509363.0,3837192.0,3844321.0,4799739.0,5624119.0,5532146.0,6060552.0,5711839.0,5756954.0,5807528.0,7531808.0,7731645.0,7943980.0,7658829.0,8065045.0,8841402.0,9198132.0
HEADLAM GROUP,GB0004170089,536761,615078.0,655741.0,612872.0,645820.0,761674.0,867087.0,847182.0,1004526.0,1057760.0,821092.0,835092.0,863157.0,904435.0,920141.0,988671.0,969823.0,947366.0,862144.0,982553.0,919037.0,930585.0,836157.0,902822.0,796984.0,829258.0
HILL AND SMITH,GB0004270301,91446,89834.0,86027.0,273144.0,347192.0,446452.0,501183.0,482744.0,602918.0,780818.0,618512.0,609666.0,602948.0,644761.0,692009.0,728735.0,694190.0,677127.0,671371.0,812265.0,827547.0,898838.0,906569.0,953971.0,879252.0,1048162.0
HUNTING,GB0004478896,1608679,1671886.0,1777159.0,1461585.0,1552522.0,2208382.0,2341451.0,2649474.0,3566578.0,3785636.0,648274.0,563045.0,743776.0,966348.0,1296712.0,1395978.0,1286085.0,769827.0,421418.0,770788.0,888661.0,971033.0,664801.0,513571.0,707007.0,941327.0
IMPERIAL BRANDS,GB0004544929,1553297,1910999.0,1900079.0,2080919.0,3621408.0,5911679.0,5656345.0,5482091.0,6229298.0,6369267.0,14904404.0,23072498.0,24198496.0,24104728.0,23038702.0,23916284.0,20911197.0,18400468.0,17525757.0,21212451.0,19977113.0,20960369.0,22784330.0,22410870.0,20305307.0,22833963.0
MITIE GROUP,GB0004657408,387166,420444.0,506465.0,646082.0,904688.0,1117873.0,1472911.0,1491080.0,2110711.0,2574699.0,2189103.0,2444139.0,2961085.0,3086345.0,3230631.0,3410382.0,3348051.0,3323063.0,2737692.0,3003339.0,2685929.0,2835731.0,2838571.0,4639816.0,4689785.0,5386198.0
SPIRENT COMMUNICATIONS,GB0004726096,962782,972193.0,999295.0,1131941.0,912125.0,861258.0,886136.0,451415.0,535066.0,460218.0,379977.0,425687.0,503623.0,521048.0,465730.0,432711.0,424088.0,453158.0,423360.0,484928.0,465001.0,509388.0,554780.0,567133.0,591770.0,480542.0
KELLER,GB0004866223,437240,500642.0,457413.0,596109.0,833905.0,1048409.0,1111599.0,1272665.0,1812840.0,1854661.0,1763010.0,1623742.0,1722318.0,1832220.0,2068804.0,2357856.0,2442260.0,2262979.0,2212628.0,2874509.0,2885842.0,2976502.0,2830884.0,3009947.0,3536465.0,3746503.0
KIER GROUP,GB0004915632,1216094,1517511.0,1500332.0,1884686.0,2283331.0,2624601.0,2861006.0,2895463.0,3707043.0,4388969.0,3305460.0,3153773.0,3408543.0,3340154.0,3015036.0,3995993.0,4679333.0,5426574.0,4978787.0,5720976.0,5575793.0,5018197.0,4420160.0,4230082.0,3828188.0,4695129.0
HSBC HOLDINGS,GB0005405286,42842309,38660471.0,48499994.0,47249379.0,44929687.0,65141299.0,74234244.0,88826081.0,121731266.0,137470541.0,106626672.0,109754766.0,106642453.0,104287451.0,101334898.0,103040767.0,86979781.0,83714018.0,75198804.0,84044626.0,82416120.0,101334410.0,70942596.0,60693087.0,78145792.0,145176707.0
MCKAY SECURITIES DEAD - DELIST.09/05/22,GB0005522007,18241,20147.0,16412.0,18083.0,27070.0,31905.0,31823.0,30957.0,45118.0,41862.0,35184.0,34900.0,31420.0,30270.0,34096.0,42775.0,73995.0,13224.0,40894.0,36401.0,41207.0,38143.0,36056.0,37260.0,33071.0,34782.0
HOWDEN JOINERY GP.,GB0005576813,1466129,1181060.0,1316316.0,1521866.0,2101037.0,2736923.0,2825561.0,2702224.0,1444047.0,1896216.0,1187078.0,1203844.0,1301769.0,1355236.0,1392968.0,1568133.0,1665323.0,1767337.0,1625039.0,1948825.0,1960609.0,2048941.0,2124021.0,2833090.0,2785119.0,2919013.0
LEGAL & GENERAL,GB0005603997,32902704,37768464.0,33958799.0,29629806.0,36581279.0,36608073.0,51054482.0,53948722.0,41304065.0,25457650.0,22558455.0,22897280.0,24127599.0,24398378.0,53834436.0,29915028.0,33624020.0,23765340.0,22358734.0,21642808.0,31670970.0,27656043.0,29765119.0,27582610.0,15659839.0,24589741.0
MEARS GROUP,GB0005630420,32172,75448.0,103306.0,96817.0,128657.0,207409.0,324018.0,354348.0,475598.0,591526.0,619361.0,735520.0,844216.0,934873.0,1067024.0,1419065.0,1280504.0,1276241.0,1168591.0,1249680.0,1128447.0,1171043.0,1106024.0,1188634.0,1152495.0,1375983.0
MCBRIDE,GB0005746358,767473,789837.0,726123.0,690910.0,805718.0,941620.0,961317.0,939215.0,1079390.0,1275213.0,1105307.0,1271272.0,1301447.0,1313649.0,1207522.0,1251719.0,1112353.0,990126.0,866903.0,989822.0,895915.0,908930.0,986452.0,869805.0,938221.0,1175614.0
MEGGITT DEAD - DELIST.14/09/22,GB0005758098,481557,503545.0,564211.0,614230.0,659067.0,736689.0,893939.0,1072946.0,1320524.0,1705332.0,1712916.0,1799899.0,1872330.0,2309997.0,2521507.0,2684270.0,2372032.0,2385804.0,2476652.0,2814398.0,2699161.0,2945061.0,2311511.0,2015111.0,1957870.0,2059187.0
MENZIES (JOHN) DEAD - DELIST.05/08/22,GB0005790059,2068605,2028012.0,1897302.0,1527811.0,1848730.0,2222976.0,2482300.0,2371279.0,2857360.0,2992585.0,2456221.0,2699770.0,2960924.0,3015393.0,2988970.0,3123806.0,2905156.0,2750800.0,2463227.0,3415788.0,1674814.0,1715127.0,1131256.0,1331680.0,1181944.0,1243108.0
MORGAN ADVANCED MRA.,GB0006027295,1467440,1313852.0,1492001.0,1446338.0,1435181.0,1528354.0,1484791.0,1061600.0,1335300.0,1346090.0,1230247.0,1474650.0,1638853.0,1747617.0,1582026.0,1570264.0,1407159.0,1320651.0,1229625.0,1418097.0,1341278.0,1357896.0,1249981.0,1286169.0,1335632.0,1408033.0
MOBICO GROUP,GB0006215205,2151350,2347731.0,2877304.0,3469234.0,3937037.0,4740612.0,4660328.0,3857832.0,4975361.0,5078714.0,4076758.0,4241379.0,3425462.0,3552376.0,2875441.0,3100690.0,2850958.0,2780637.0,2615003.0,3222405.0,3179292.0,3550842.0,2684571.0,2936741.0,3371808.0,3980059.0
ECORA RESOURCES,GB0006449366,7147,7173.0,7489.0,5823.0,9701.0,6237.0,9912.0,19984.0,20630.0,16387.0,32520.0,31812.0,48553.0,55719.0,20833.0,24151.0,5314.0,12576.0,24494.0,51896.0,59811.0,72104.0,46679.0,83982.0,138197.0,62715.0
4IMPRINT GROUP,GB0006640972,354925,254899.0,128668.0,132666.0,154428.0,175268.0,174599.0,167964.0,235458.0,285108.0,247648.0,264530.0,323497.0,252101.0,287235.0,348975.0,385661.0,474384.0,516115.0,669088.0,719995.0,870738.0,592824.0,776417.0,1110761.0,1343957.0
OXFORD INSTRUMENTS,GB0006650450,282166,255659.0,234004.0,261364.0,334371.0,331241.0,330016.0,284289.0,301024.0,325842.0,281410.0,323059.0,373660.0,489206.0,548017.0,567741.0,568390.0,535763.0,457815.0,416336.0,404498.0,431240.0,411902.0,471302.0,477638.0,573344.0
ASSOCIATED BRIT.FOODS,GB0006731235,6873504,6834763.0,6439807.0,6237111.0,7417440.0,9068885.0,9635561.0,9787335.0,11812419.0,13204578.0,12133034.0,14478978.0,16382082.0,17563467.0,19238698.0,21829265.0,19760066.0,18539514.0,16655622.0,21319346.0,20204141.0,20473882.0,19129229.0,18787135.0,20413397.0,24947213.0
PEARSON,GB0006776081,3688262,5297378.0,5662236.0,5964643.0,7050240.0,7478274.0,7311087.0,7130723.0,8150096.0,8081978.0,7088285.0,8798463.0,9124789.0,9304749.0,7943893.0,8310368.0,7441131.0,6471449.0,5658362.0,6265170.0,5356549.0,5005905.0,4662552.0,4638598.0,4613041.0,4640813.0
PERSIMMON,GB0006825383,937888,1106303.0,1084746.0,2085814.0,2792515.0,3478654.0,3976045.0,3979173.0,6189700.0,5854483.0,2585876.0,2222457.0,2528935.0,2436504.0,2703028.0,3419727.0,3929571.0,4202821.0,3899198.0,4751006.0,4848786.0,4721776.0,4568258.0,4885548.0,4582776.0,3502968.0
EUROMONEY INSTL.INVESTOR DEAD - DELIST.25/11/22,GB0006886666,288823,267472.0,280805.0,289102.0,293326.0,293629.0,325826.0,341679.0,434349.0,592561.0,489246.0,496860.0,531739.0,576415.0,618904.0,663492.0,620693.0,584302.0,501088.0,537146.0,506309.0,331292.0,460156.0,454741.0,438564.0,461259.0
UNITE GROUP,GB0006928617,9020,17579.0,43778.0,34586.0,53649.0,88777.0,139213.0,198113.0,217958.0,140085.0,196831.0,415130.0,311625.0,150635.0,336976.0,164929.0,164120.0,301557.0,150533.0,166451.0,157622.0,192654.0,293314.0,344918.0,292684.0,363661.0
PORVAIR,GB0006963689,101530,97889.0,94349.0,100882.0,111518.0,85289.0,83263.0,78119.0,91024.0,88387.0,80797.0,86397.0,102419.0,108079.0,120053.0,138151.0,158783.0,138797.0,135944.0,161624.0,167122.0,187520.0,185309.0,197979.0,207263.0,222331.0
PRUDENTIAL,GB0007099541,32380022,40997448.0,41038787.0,35837270.0,39068447.0,40123674.0,47373754.0,71594475.0,70813442.0,63820833.0,-15126880.0,75248447.0,76771977.0,57945950.0,87111164.0,85866148.0,91794308.0,59826143.0,89303171.0,120169644.0,33105783.0,94813315.0,59442381.0,26092061.0,-8006186.0,10824601.0
RIO TINTO,GB0007188757,7029162,7063701.0,7597393.0,7993328.0,9186528.0,10360633.0,11507266.0,18272701.0,23820537.0,28725736.0,42983433.0,41676954.0,58813354.0,60056463.0,50247406.0,53548424.0,44212009.0,33081175.0,31232827.0,42681785.0,39510985.0,43661098.0,47376129.0,62517562.0,54115545.0,54752179.0
RENISHAW,GB0007323586,151314,153133.0,154336.0,164260.0,171030.0,217435.0,264121.0,285457.0,357229.0,360025.0,312626.0,222821.0,382026.0,486607.0,563669.0,551921.0,634069.0,679867.0,594842.0,802664.0,815637.0,694369.0,694438.0,860093.0,832988.0,848057.0
RICARDO,GB0007370074,134960,151813.0,177010.0,199651.0,226345.0,274997.0,264843.0,300692.0,343971.0,355164.0,293344.0,255318.0,277144.0,315079.0,322686.0,395599.0,373736.0,426988.0,424626.0,510459.0,500109.0,503566.0,444432.0,504184.0,493491.0,576881.0
LIONTRUST ASSET MAN.,GB0007388407,,,18330.0,20943.0,29283.0,47524.0,50610.0,47257.0,52742.0,59850.0,62774.0,43562.0,17658.0,19189.0,25857.0,42352.0,46728.0,57480.0,60200.0,88766.0,126540.0,135016.0,186362.0,290241.0,297143.0,291930.0
RPS GROUP DEAD - DELIST.24/01/23,GB0007594764,43050,51478.0,83896.0,105555.0,171070.0,230092.0,317002.0,379220.0,584796.0,704258.0,693159.0,694473.0,744146.0,839221.0,751890.0,806807.0,770920.0,733049.0,664156.0,780640.0,744854.0,720027.0,627667.0,644235.0,612510.0,644207.0
CLOSE BROTHERS GROUP,GB0007668071,389763,407542.0,729876.0,429838.0,808578.0,914310.0,1087589.0,1164409.0,1504113.0,1589186.0,1128733.0,967455.0,1062652.0,1087141.0,1131208.0,1306313.0,1243954.0,1246493.0,1131051.0,1333414.0,1287959.0,1350521.0,1557158.0,1547598.0,1454171.0,1881588.0
ST.JAMES'S PLACE ORD,GB0007669376,1461050,1691282.0,2562768.0,1991979.0,1706746.0,1915569.0,2907645.0,1628263.0,3158384.0,2754125.0,1176617.0,1162542.0,3655555.0,1256824.0,3132334.0,5400345.0,4635211.0,4747419.0,4845905.0,4773912.0,491547.0,7604474.0,4587748.0,8696154.0,-2524502.0,7600247.0
KIN AND CARTA DEAD - DELIST.29/04/24,GB0007689002,603710,718989.0,691639.0,714302.0,732112.0,781677.0,769149.0,720407.0,780366.0,852507.0,553954.0,572412.0,466093.0,498768.0,507850.0,524911.0,515614.0,514625.0,468589.0,239706.0,188303.0,180178.0,162340.0,219117.0,244349.0,242540.0
SSE,GB0007908733,1695355,4466205.0,4454809.0,5061970.0,6565699.0,7771456.0,10943311.0,14973125.0,21004869.0,25468912.0,27694257.0,37982639.0,38929319.0,46783109.0,49207381.0,49961392.0,44922815.0,47901470.0,32583563.0,41590841.0,25771241.0,9103528.0,9010516.0,10221019.0,12843614.0,14717971.0
SENIOR,GB0007958233,834979,739598.0,738692.0,639240.0,650678.0,655642.0,607982.0,589468.0,764182.0,914029.0,828612.0,844959.0,913446.0,1016983.0,1118018.0,1270737.0,1253115.0,1230415.0,1139877.0,1420734.0,1403808.0,1437079.0,1006903.0,891320.0,1018928.0,1217045.0
SERCO GROUP,GB0007973794,940972,1062913.0,1128418.0,1289906.0,1790758.0,2446458.0,2577101.0,3934954.0,5020081.0,5457957.0,4602007.0,6210864.0,6971610.0,7375228.0,7714636.0,7030122.0,6038095.0,4601565.0,3742822.0,4100333.0,3680179.0,4202942.0,5332082.0,5987147.0,5445334.0,6156340.0
BP,GB0007980591,67428246,82301311.0,143090686.0,170845800.0,193253559.0,261116462.0,289161659.0,239499776.0,281950751.0,275036834.0,288860956.0,239956065.0,310306939.0,370432096.0,370277255.0,396750800.0,327961386.0,211708503.0,169203318.0,256120567.0,291302103.0,281596637.0,191545646.0,155310776.0,235141656.0,212895307.0
SIG,GB0008025412,1303885,1337547.0,1362104.0,1464349.0,1884908.0,2343473.0,2608480.0,2853912.0,3663962.0,4767629.0,4499020.0,4292067.0,4298947.0,4457771.0,4096153.0,4233713.0,3973845.0,3717173.0,3405707.0,3857251.0,3480914.0,2697289.0,2570374.0,3100608.0,3296145.0,3487810.0
